Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2019-11-26,113.13999938964844,91.54000091552734,84.41999816894531,138.74000549316406,111.94999694824219,126.5,,110.61000061035156,84.79000091552734,147.75,141.1300048828125,66.45999908447266
2019-11-27,113.0,91.55999755859375,84.29000091552734,138.5,111.66000366210938,126.30000305175781,,110.62000274658203,84.73999786376953,147.30999755859375,140.72000122070312,66.3499984741211
2019-11-29,112.86000061035156,91.55999755859375,84.29000091552734,138.3800048828125,111.56999969482422,126.30999755859375,,110.61000061035156,84.7699966430664,147.10000610351562,140.4199981689453,66.3499984741211
2019-12-02,112.48999786376953,91.44999694824219,83.88999938964844,135.38999938964844,111.01000213623047,125.97000122070312,,110.44999694824219,84.61000061035156,145.55999755859375,138.30999755859375,66.0999984741211
2019-12-03,113.0,91.44000244140625,84.33999633789062,139.0399932861328,112.0,126.58000183105469,,110.48999786376953,84.7300033569336,147.7899932861328,141.2100067138672,66.48999786376953
2019-12-04,112.80999755859375,91.44999694824219,84.16999816894531,137.41000366210938,111.56999969482422,126.30000305175781,,110.4800033569336,84.69000244140625,146.80999755859375,139.8000030517578,66.29000091552734
2019-12-05,112.68000030517578,91.47000122070312,84.08000183105469,136.5500030517578,111.30999755859375,126.16000366210938,,110.48999786376953,84.6500015258789,146.33999633789062,139.1199951171875,66.20999908447266
2019-12-06,112.5199966430664,91.47000122070312,83.97000122070312,135.4199981689453,110.97000122070312,125.94000244140625,,110.51000213623047,84.62000274658203,145.72000122070312,138.35000610351562,66.08999633789062
2019-12-09,112.58000183105469,91.4800033569336,83.98999786376953,135.91000366210938,111.05999755859375,125.93000030517578,,110.5,84.62000274658203,145.99000549316406,138.64999389648438,66.08999633789062
2019-12-10,112.54000091552734,91.4800033569336,83.93000030517578,135.92999267578125,110.93000030517578,125.80999755859375,,110.5,84.58000183105469,145.88999938964844,138.66000366210938,66.05000305175781
2019-12-11,112.83999633789062,91.4800033569336,84.20999908447266,137.33999633789062,111.38999938964844,126.08999633789062,,110.51000213623047,84.6500015258789,146.77000427246094,139.75,66.22000122070312
2019-12-12,112.36000061035156,91.5,83.80999755859375,134.52000427246094,110.51000213623047,125.56999969482422,,110.5199966430664,84.56999969482422,144.94000244140625,137.4499969482422,65.87999725341797
2019-12-13,112.80999755859375,91.4800033569336,84.19000244140625,136.3699951171875,111.16000366210938,126.01000213623047,,110.55000305175781,84.66999816894531,146.2899932861328,139.0399932861328,66.13999938964844
2019-12-16,112.58000183105469,91.5,83.95999908447266,134.85000610351562,110.63999938964844,125.72000122070312,,110.54000091552734,84.62000274658203,145.2100067138672,137.7899932861328,65.9800033569336
2019-12-17,112.58999633789062,91.48999786376953,83.97000122070312,134.6300048828125,110.6500015258789,125.7300033569336,,110.55999755859375,84.63999938964844,145.1999969482422,137.60000610351562,65.97000122070312
2019-12-18,112.37000274658203,91.51000213623047,83.86000061035156,133.16000366210938,110.3499984741211,125.5999984741211,,110.55999755859375,84.6500015258789,144.3300018310547,136.47000122070312,65.87000274658203
2019-12-19,112.30000305175781,91.5199966430664,83.91999816894531,133.1300048828125,110.27999877929688,125.5,,110.38999938964844,84.52999877929688,144.14999389648438,136.47000122070312,65.94000244140625
2019-12-20,112.31999969482422,91.41000366210938,83.94000244140625,133.47999572753906,110.27999877929688,125.4800033569336,,110.41000366210938,84.52999877929688,144.24000549316406,136.64999389648438,65.91999816894531
2019-12-23,112.23999786376953,91.41000366210938,83.69999694824219,131.16000366210938,110.18000030517578,125.41000366210938,,110.38999938964844,84.51000213623047,144.0399932861328,136.4499969482422,65.75
2019-12-24,112.37999725341797,91.41999816894531,83.77999877929688,131.60000610351562,110.37000274658203,125.54000091552734,,110.41999816894531,84.5199966430664,144.3800048828125,136.83999633789062,65.83000183105469
2019-12-26,112.4800033569336,91.43000030517578,83.86000061035156,131.85000610351562,110.52999877929688,125.63999938964844,,110.41000366210938,84.55000305175781,144.6699981689453,137.1699981689453,65.9000015258789
2019-12-27,112.62999725341797,91.41999816894531,83.9800033569336,132.3800048828125,110.69000244140625,125.86000061035156,,110.43000030517578,84.61000061035156,144.80999755859375,137.32000732421875,66.0199966430664
2019-12-30,112.62999725341797,91.43000030517578,83.94999694824219,131.88999938964844,110.62000274658203,125.88999938964844,,110.44000244140625,84.63999938964844,144.49000549316406,136.82000732421875,66.01000213623047
2019-12-31,112.37000274658203,91.43000030517578,83.86000061035156,129.97999572753906,110.22000122070312,125.75,,110.45999908447266,84.62999725341797,143.61000061035156,135.47999572753906,65.9000015258789
2020-01-02,112.68000030517578,91.45999908447266,83.97000122070312,131.5800018310547,110.7300033569336,125.97000122070312,,110.4800033569336,84.66999816894531,144.6999969482422,137.00999450683594,66.04000091552734
2020-01-03,113.01000213623047,91.45999908447266,84.2699966430664,134.3000030517578,111.47000122070312,126.37000274658203,,110.4800033569336,84.73999786376953,146.32000732421875,139.1199951171875,66.33000183105469
2020-01-06,112.91999816894531,91.44999694824219,84.16999816894531,133.55999755859375,111.3499984741211,126.30000305175781,,110.47000122070312,84.70999908447266,145.9499969482422,138.3300018310547,66.25
2020-01-07,112.80000305175781,91.44999694824219,84.0999984741211,132.63999938964844,111.19000244140625,126.25,,110.48999786376953,84.70999908447266,145.52999877929688,137.64999389648438,66.2300033569336
2020-01-08,112.66999816894531,91.47000122070312,83.97000122070312,131.6300048828125,110.93000030517578,126.08000183105469,,110.5,84.66999816894531,144.85000610351562,136.74000549316406,66.11000061035156
2020-01-09,112.79000091552734,91.4800033569336,84.06999969482422,131.97000122070312,111.01000213623047,126.08000183105469,,110.5,84.68000030517578,145.1199951171875,137.22000122070312,66.1500015258789
2020-01-10,112.9800033569336,91.4800033569336,84.20999908447266,133.47999572753906,111.25,126.19999694824219,,110.48999786376953,84.69999694824219,145.91000366210938,138.44000244140625,66.2300033569336
2020-01-13,112.91000366210938,91.4800033569336,84.16000366210938,133.0500030517578,111.12000274658203,126.12999725341797,,110.5,84.69000244140625,145.55999755859375,138.02000427246094,66.19000244140625
2020-01-14,113.01000213623047,91.4800033569336,84.27999877929688,133.94000244140625,111.33999633789062,126.26000213623047,,110.5,84.69999694824219,146.14999389648438,138.72999572753906,66.23999786376953
2020-01-15,113.18000030517578,91.48999786376953,84.41000366210938,135.1999969482422,111.62000274658203,126.4000015258789,,110.5199966430664,84.73999786376953,146.7899932861328,139.64999389648438,66.33999633789062
2020-01-16,113.18000030517578,91.51000213623047,84.36000061035156,134.67999267578125,111.38999938964844,126.30999755859375,,110.54000091552734,84.73999786376953,146.35000610351562,139.2100067138672,66.29000091552734
2020-01-17,113.05000305175781,91.5,84.3499984741211,133.3300018310547,111.30000305175781,126.29000091552734,,110.54000091552734,84.7699966430664,145.67999267578125,138.02000427246094,66.2699966430664
2020-01-21,113.37000274658203,91.51000213623047,84.55999755859375,135.0,111.73999786376953,126.58000183105469,,110.55000305175781,84.79000091552734,146.75999450683594,139.47000122070312,66.44999694824219
2020-01-22,113.43000030517578,91.51000213623047,84.62999725341797,135.74000549316406,111.76000213623047,126.5999984741211,,110.55000305175781,84.80999755859375,147.10000610351562,139.9600067138672,66.47000122070312
2020-01-23,113.58000183105469,91.5199966430664,84.77999877929688,137.11000061035156,112.04000091552734,126.76000213623047,,110.56999969482422,84.83999633789062,147.82000732421875,140.94000244140625,66.55999755859375
2020-01-24,113.79000091552734,91.5199966430664,84.91000366210938,138.77999877929688,112.44000244140625,126.9800033569336,,110.58000183105469,84.87000274658203,148.7100067138672,142.0800018310547,66.72000122070312
2020-01-27,114.13999938964844,91.52999877929688,85.19000244140625,141.4600067138672,113.19999694824219,127.41999816894531,,110.58999633789062,84.95999908447266,150.24000549316406,144.2899932861328,66.95999908447266
2020-01-28,114.04000091552734,91.52999877929688,85.04000091552734,140.0500030517578,112.81999969482422,127.25,,110.58999633789062,84.91999816894531,149.38999938964844,143.16000366210938,66.86000061035156
2020-01-29,114.30000305175781,91.54000091552734,85.27999877929688,141.83999633789062,113.36000061035156,127.55999755859375,,110.5999984741211,85.0,150.52000427246094,144.55999755859375,67.08000183105469
2020-01-30,114.30999755859375,91.54000091552734,85.30000305175781,141.9199981689453,113.47000122070312,127.66999816894531,,110.61000061035156,85.01000213623047,150.69000244140625,144.5800018310547,67.11000061035156
2020-01-31,114.6500015258789,91.54000091552734,85.5199966430664,143.38999938964844,114.04000091552734,128.05999755859375,,110.62999725341797,85.12000274658203,151.86000061035156,145.89999389648438,67.36000061035156
2020-02-03,114.37000274658203,91.44000244140625,85.26000213623047,143.58999633789062,113.79000091552734,127.7300033569336,,110.47000122070312,84.95999908447266,151.5500030517578,145.5399932861328,67.16999816894531
2020-02-04,113.98999786376953,91.44000244140625,85.0,140.6999969482422,113.12999725341797,127.3499984741211,,110.44999694824219,84.87000274658203,150.05999755859375,143.5800018310547,66.93000030517578
2020-02-05,113.81999969482422,91.45999908447266,84.86000061035156,138.67999267578125,112.63999938964844,127.08000183105469,,110.45999908447266,84.80999755859375,149.0399932861328,142.00999450683594,66.75
2020-02-06,113.88999938964844,91.47000122070312,84.94000244140625,139.69000244140625,112.72000122070312,127.08999633789062,,110.44999694824219,84.83000183105469,149.39999389648438,142.64999389648438,66.75
2020-02-07,114.22000122070312,91.47000122070312,85.19999694824219,141.86000061035156,113.26000213623047,127.38999938964844,,110.4800033569336,84.87999725341797,150.4600067138672,144.42999267578125,66.97000122070312
2020-02-10,114.3499984741211,91.45999908447266,85.33000183105469,142.3800048828125,113.4800033569336,127.58000183105469,,110.4800033569336,84.91999816894531,150.8000030517578,144.8300018310547,67.06999969482422
2020-02-11,114.20999908447266,91.47000122070312,85.19000244140625,141.6699981689453,113.20999908447266,127.4000015258789,,110.48999786376953,84.87999725341797,150.3000030517578,144.10000610351562,66.95999908447266
2020-02-12,114.08999633789062,91.4800033569336,85.08999633789062,140.67999267578125,112.91999816894531,127.2300033569336,,110.4800033569336,84.83999633789062,149.75,143.3699951171875,66.8499984741211
2020-02-13,114.16999816894531,91.48999786376953,85.16999816894531,141.27999877929688,113.0199966430664,127.29000091552734,,110.5,84.86000061035156,149.99000549316406,143.9199981689453,66.88999938964844
2020-02-14,114.29000091552734,91.48999786376953,85.26000213623047,142.25999450683594,113.30000305175781,127.38999938964844,,110.51000213623047,84.9000015258789,150.39999389648438,144.5500030517578,66.95999908447266
2020-02-18,114.44000244140625,91.5,85.38999938964844,143.49000549316406,113.4800033569336,127.55000305175781,,110.51000213623047,84.93000030517578,151.08999633789062,145.5399932861328,67.05999755859375
2020-02-19,114.41000366210938,91.5,85.37999725341797,143.6699981689453,113.45999908447266,127.5,,110.5199966430664,84.94000244140625,151.08999633789062,145.52999877929688,67.04000091552734
2020-02-20,114.66999816894531,91.5,85.58999633789062,144.99000549316406,113.79000091552734,127.72000122070312,,110.5199966430664,84.95999908447266,151.9499969482422,146.6699981689453,67.16999816894531
2020-02-21,114.9000015258789,91.5199966430664,85.80000305175781,146.89999389648438,114.25,128.0,,110.55999755859375,85.02999877929688,152.8800048828125,148.0399932861328,67.33999633789062
2020-02-24,115.2699966430664,91.51000213623047,86.06999969482422,149.69000244140625,115.13999938964844,128.61000061035156,,110.55999755859375,85.16999816894531,154.5800018310547,150.25,67.69000244140625
2020-02-25,115.47000122070312,91.51000213623047,86.13999938964844,151.0,115.45999908447266,128.83999633789062,,110.58999633789062,85.26000213623047,155.32000732421875,151.0500030517578,67.8499984741211
2020-02-26,115.3499984741211,91.52999877929688,86.08999633789062,149.6300048828125,115.4000015258789,128.86000061035156,,110.58999633789062,85.31999969482422,155.02000427246094,150.25,67.8499984741211
2020-02-27,115.37000274658203,91.55000305175781,86.19000244140625,151.75999450683594,115.95999908447266,129.27999877929688,,110.63999938964844,85.41999816894531,156.27999877929688,151.8800048828125,68.0999984741211
2020-02-28,116.22000122070312,91.54000091552734,86.76000213623047,155.1999969482422,117.26000213623047,130.27999877929688,,110.70999908447266,85.7300033569336,158.8800048828125,155.30999755859375,68.63999938964844
2020-03-02,115.94000244140625,91.47000122070312,86.52999877929688,154.0800018310547,117.04000091552734,129.9199981689453,,110.5999984741211,85.56999969482422,157.9199981689453,153.94000244140625,68.45999908447266
2020-03-03,116.7300033569336,91.48999786376953,87.05000305175781,157.25,118.4000015258789,131.0,,110.69999694824219,85.91000366210938,160.42999267578125,156.3300018310547,69.12999725341797
2020-03-04,116.63999938964844,91.52999877929688,87.02999877929688,154.97999572753906,118.13999938964844,130.91000366210938,,110.73999786376953,85.91999816894531,159.52000427246094,154.6699981689453,69.0199966430664
2020-03-05,117.0,91.55000305175781,87.36000061035156,159.69000244140625,119.19000244140625,131.4499969482422,,110.83999633789062,86.0999984741211,162.07000732421875,158.52000427246094,69.3499984741211
2020-03-06,117.86000061035156,91.55000305175781,87.95999908447266,170.7899932861328,120.4000015258789,131.94000244140625,,110.87000274658203,86.19999694824219,166.8800048828125,166.77000427246094,69.73999786376953
2020-03-09,117.70999908447266,91.58999633789062,87.7699966430664,178.36000061035156,121.4800033569336,132.5500030517578,,110.94000244140625,86.66999816894531,171.5,171.2899932861328,70.1500015258789
2020-03-10,116.37999725341797,91.56999969482422,86.58999633789062,166.41000366210938,119.25,131.8300018310547,,110.87999725341797,86.29000091552734,165.47000122070312,162.50999450683594,69.5
2020-03-11,114.72000122070312,91.58999633789062,84.94999694824219,163.3800048828125,118.05999755859375,131.52000427246094,,110.9000015258789,86.19000244140625,163.16000366210938,156.52999877929688,69.27999877929688
2020-03-12,110.12999725341797,91.5999984741211,80.33000183105469,158.33999633789062,118.12000274658203,131.6699981689453,,110.91999816894531,86.16999816894531,162.52999877929688,157.5,69.29000091552734
2020-03-13,111.86000061035156,91.62000274658203,83.72000122070312,156.07000732421875,117.3499984741211,131.0500030517578,,110.87000274658203,86.27999877929688,159.7100067138672,153.94000244140625,69.12999725341797
2020-03-16,113.7300033569336,91.62999725341797,84.5999984741211,165.5,120.44999694824219,132.41000366210938,,110.9000015258789,86.41999816894531,167.88999938964844,163.91000366210938,70.05000305175781
2020-03-17,110.79000091552734,91.62999725341797,82.8499984741211,154.1199951171875,117.43000030517578,130.9600067138672,,110.91000366210938,86.22000122070312,159.25,152.97999572753906,68.91999816894531
